Date,Body,TransactionID,Amount,Category
12/14/2024,"TxId: 16767909062. Your payment of 9,500 RWF to Robert Brown 39839 has been completed at 2024-12-14 19:05:08. Your new balance: 151 RWF. Fee was 0 RWF.",16767909062,"9,500",Payments to Code Holders
12/14/2024,You have received 135140 RWF from Linda Green (*********683) on your mobile money account at 2024-12-14 23:18:23. Message from sender: . Your new balance:135291 RWF. Financial Transaction Id: 96265284937.,,135140,Incoming Money
12/14/2024,"TxId: 84054827778. Your payment of 35,000 RWF to Jane Smith 15196 has been completed at 2024-12-14 23:19:53. Your new balance: 100,291 RWF. Fee was 0 RWF.",84054827778,"35,000",Payments to Code Holders
12/15/2024,"TxId: 88725319180. Your payment of 20,500 RWF to Jane Smith 38526 has been completed at 2024-12-15 00:31:55. Your new balance: 79,791 RWF. Fee was 0 RWF.",88725319180,"20,500",Payments to Code Holders
12/15/2024,"*165*S*10000 RWF transferred to Jane Smith (250791666666) from 36521838 at 2024-12-15 15:01:51 . Fee was: 100 RWF. New balance: 69691 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
12/15/2024,"*165*S*4500 RWF transferred to Jane Smith (250791666666) from 36521838 at 2024-12-15 15:08:41 . Fee was: 100 RWF. New balance: 65091 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,4500,Transfers to Mobile Numbers
12/15/2024,"*165*S*9000 RWF transferred to Jane Smith (250790777777) from 36521838 at 2024-12-15 15:57:54 . Fee was: 100 RWF. New balance: 55991 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,9000,Transfers to Mobile Numbers
12/15/2024,You have received 8000 RWF from Samuel Carter (*********613) on your mobile money account at 2024-12-15 16:02:32. Message from sender: . Your new balance:63991 RWF. Financial Transaction Id: 56170688559.,,8000,Incoming Money
12/15/2024,"TxId: 77222748548. Your payment of 31,000 RWF to Samuel Carter 14652 has been completed at 2024-12-15 16:03:25. Your new balance: 32,991 RWF. Fee was 0 RWF.",77222748548,"31,000",Payments to Code Holders
12/15/2024,You have received 21800 RWF from Samuel Carter (*********711) on your mobile money account at 2024-12-15 16:04:07. Message from sender: . Your new balance:54791 RWF. Financial Transaction Id: 25634019489.,,21800,Incoming Money
12/15/2024,"TxId: 17878271668. Your payment of 30,500 RWF to Linda Green 38097 has been completed at 2024-12-15 18:29:49. Your new balance: 24,291 RWF. Fee was 0 RWF.",17878271668,"30,500",Payments to Code Holders
12/15/2024,"*165*S*4000 RWF transferred to Linda Green (250788999999) from 36521838 at 2024-12-15 20:49:40 . Fee was: 100 RWF. New balance: 20191 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,4000,Transfers to Mobile Numbers
12/16/2024,"*164*S*Y'ello,A transaction of 10000 RWF by Data Bundle MTN on your MOMO account was successfully completed at 2024-12-16 08:58:31. Message from debit receiver: . Your new balance:10191 RWF. Fee was 0 RWF. Financial Transaction Id: 17469774285. External Transaction Id: 17343322613083864.*EN#",,10000,Transfers to Mobile Numbers
12/16/2024,*113*R*A bank deposit of 20000 RWF has been added to your mobile money account at 2024-12-16 10:53:25. Your NEW BALANCE :30191 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,20000,Incoming Money
12/16/2024,"TxId: 35727276550. Your payment of 25,300 RWF to Robert Brown 55886 has been completed at 2024-12-16 10:54:09. Your new balance: 4,891 RWF. Fee was 0 RWF.",35727276550,"25,300",Payments to Code Holders
12/16/2024,"*165*S*200 RWF transferred to Alex Doe (250791666666) from 36521838 at 2024-12-16 10:56:31 . Fee was: 20 RWF. New balance: 4671 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,200,Transfers to Mobile Numbers
12/16/2024,"*165*S*4000 RWF transferred to Samuel Carter (250789888888) from 36521838 at 2024-12-16 12:06:46 . Fee was: 100 RWF. New balance: 571 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,4000,Transfers to Mobile Numbers
12/17/2024,You have received 135121 RWF from Linda Green (*********683) on your mobile money account at 2024-12-17 08:18:54. Message from sender: . Your new balance:135692 RWF. Financial Transaction Id: 31316222684.,,135121,Incoming Money
12/17/2024,"*165*S*6000 RWF transferred to Jane Smith (250791666666) from 36521838 at 2024-12-17 08:28:01 . Fee was: 100 RWF. New balance: 129592 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,6000,Transfers to Mobile Numbers
12/17/2024,"TxId: 34560987595. Your payment of 40,000 RWF to Alex Doe 35852 has been completed at 2024-12-17 08:54:16. Your new balance: 89,592 RWF. Fee was 0 RWF.",34560987595,"40,000",Payments to Code Holders
12/17/2024,"TxId: 64898321363. Your payment of 11,750 RWF to Robert Brown 37855 has been completed at 2024-12-17 14:51:29. Your new balance: 77,842 RWF. Fee was 0 RWF.",64898321363,"11,750",Payments to Code Holders
12/17/2024,"TxId: 76380162722. Your payment of 1,500 RWF to Alex Doe 48372 has been completed at 2024-12-17 14:58:14. Your new balance: 76,342 RWF. Fee was 0 RWF.",76380162722,"1,500",Payments to Code Holders
12/17/2024,"*165*S*1500 RWF transferred to Samuel Carter (250791666666) from 36521838 at 2024-12-17 16:33:22 . Fee was: 100 RWF. New balance: 74742 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
12/17/2024,"*165*S*7000 RWF transferred to Alex Doe (250789888888) from 36521838 at 2024-12-17 18:55:39 . Fee was: 100 RWF. New balance: 67642 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,7000,Transfers to Mobile Numbers
12/18/2024,"*165*S*10000 RWF transferred to Alex Doe (250788999999) from 36521838 at 2024-12-18 16:03:28 . Fee was: 100 RWF. New balance: 57542 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
12/18/2024,"TxId: 82617046769. Your payment of 400 RWF to Samuel Carter 92374 has been completed at 2024-12-18 21:50:20. Your new balance: 31,792 RWF. Fee was 0 RWF.",82617046769,400,Payments to Code Holders
12/18/2024,"TxId: 57516315891. Your payment of 3,500 RWF to Jane Smith 47279 has been completed at 2024-12-18 22:15:47. Your new balance: 28,292 RWF. Fee was 0 RWF.",57516315891,"3,500",Payments to Code Holders
12/19/2024,"*165*S*1500 RWF transferred to Linda Green (250791666666) from 36521838 at 2024-12-19 11:46:25 . Fee was: 100 RWF. New balance: 26692 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
12/19/2024,"TxId: 60930083503. Your payment of 1,500 RWF to Robert Brown 43272 has been completed at 2024-12-19 12:21:23. Your new balance: 25,192 RWF. Fee was 0 RWF.",60930083503,"1,500",Payments to Code Holders
12/19/2024,"*165*S*10000 RWF transferred to Linda Green (250790777777) from 36521838 at 2024-12-19 13:10:26 . Fee was: 100 RWF. New balance: 15092 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
12/19/2024,"*165*S*5000 RWF transferred to Samuel Carter (250790777777) from 36521838 at 2024-12-19 23:03:58 . Fee was: 100 RWF. New balance: 9992 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
12/19/2024,"TxId: 15885497602. Your payment of 8,000 RWF to Robert Brown 88769 has been completed at 2024-12-19 23:30:46. Your new balance: 1,992 RWF. Fee was 0 RWF.",15885497602,"8,000",Payments to Code Holders
12/20/2024,*113*R*A bank deposit of 20000 RWF has been added to your mobile money account at 2024-12-20 11:50:28. Your NEW BALANCE :21992 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,20000,Incoming Money
12/20/2024,"TxId: 19391512835. Your payment of 2,000 RWF to Jane Smith 33257 has been completed at 2024-12-20 11:59:37. Your new balance: 19,992 RWF. Fee was 0 RWF.",19391512835,"2,000",Payments to Code Holders
12/21/2024,"*165*S*12000 RWF transferred to Robert Brown (250789888888) from 36521838 at 2024-12-21 00:31:47 . Fee was: 250 RWF. New balance: 7742 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,12000,Transfers to Mobile Numbers
12/21/2024,"*165*S*6000 RWF transferred to Alex Doe (250789888888) from 36521838 at 2024-12-21 10:22:07 . Fee was: 100 RWF. New balance: 1642 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,6000,Transfers to Mobile Numbers
12/21/2024,*113*R*A bank deposit of 15000 RWF has been added to your mobile money account at 2024-12-21 12:01:26. Your NEW BALANCE :16642 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,15000,Incoming Money
12/21/2024,"*165*S*10000 RWF transferred to Alex Doe (250789888888) from 36521838 at 2024-12-21 12:02:10 . Fee was: 100 RWF. New balance: 6542 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
12/21/2024,"TxId: 17798210186. Your payment of 2,200 RWF to Alex Doe 72364 has been completed at 2024-12-21 13:05:24. Your new balance: 4,342 RWF. Fee was 0 RWF.",17798210186,"2,200",Payments to Code Holders
12/22/2024,"*165*S*1500 RWF transferred to Samuel Carter (250789888888) from 36521838 at 2024-12-22 11:10:40 . Fee was: 100 RWF. New balance: 2742 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
12/22/2024,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2024-12-22 11:46:11. Your NEW BALANCE :52742 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
12/22/2024,"*165*S*5000 RWF transferred to Linda Green (250791666666) from 36521838 at 2024-12-22 11:46:34 . Fee was: 100 RWF. New balance: 47642 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
12/22/2024,"*165*S*10000 RWF transferred to Robert Brown (250788999999) from 36521838 at 2024-12-22 12:00:26 . Fee was: 100 RWF. New balance: 37542 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
12/22/2024,"*165*S*700 RWF transferred to Robert Brown (250788999999) from 36521838 at 2024-12-22 12:43:32 . Fee was: 20 RWF. New balance: 36822 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,700,Transfers to Mobile Numbers
12/22/2024,"TxId: 94602885416. Your payment of 1,000 RWF to Linda Green 92343 has been completed at 2024-12-22 14:33:02. Your new balance: 35,822 RWF. Fee was 0 RWF.",94602885416,"1,000",Payments to Code Holders
12/22/2024,"TxId: 40325712376. Your payment of 11,600 RWF to Alex Doe 80143 has been completed at 2024-12-22 14:46:17. Your new balance: 24,222 RWF. Fee was 0 RWF.",40325712376,"11,600",Payments to Code Holders
12/22/2024,"TxId: 88953152367. Your payment of 8,250 RWF to Alex Doe 30069 has been completed at 2024-12-22 19:45:41. Your new balance: 15,972 RWF. Fee was 0 RWF.",88953152367,"8,250",Payments to Code Holders
12/22/2024,"TxId: 70853207718. Your payment of 2,040 RWF to Jane Smith 68739 has been completed at 2024-12-22 19:49:17. Your new balance: 13,932 RWF. Fee was 0 RWF.",70853207718,"2,040",Payments to Code Holders
12/22/2024,"*165*S*10000 RWF transferred to Linda Green (250788999999) from 36521838 at 2024-12-22 20:20:50 . Fee was: 100 RWF. New balance: 3832 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
12/22/2024,*113*R*A bank deposit of 10000 RWF has been added to your mobile money account at 2024-12-22 20:25:57. Your NEW BALANCE :13832 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,10000,Incoming Money
12/22/2024,"*165*S*10000 RWF transferred to Robert Brown (250790777777) from 36521838 at 2024-12-22 20:28:24 . Fee was: 100 RWF. New balance: 3732 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
12/22/2024,*113*R*A bank deposit of 10000 RWF has been added to your mobile money account at 2024-12-22 21:49:11. Your NEW BALANCE :13732 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,10000,Incoming Money
12/22/2024,"*165*S*8500 RWF transferred to Alex Doe (250791666666) from 36521838 at 2024-12-22 21:50:43 . Fee was: 100 RWF. New balance: 5132 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,8500,Transfers to Mobile Numbers
12/23/2024,"TxId: 86091303323. Your payment of 4,000 RWF to Samuel Carter 61524 has been completed at 2024-12-23 00:18:52. Your new balance: 1,132 RWF. Fee was 0 RWF.",86091303323,"4,000",Payments to Code Holders
12/23/2024,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2024-12-23 00:41:47. Your NEW BALANCE :51132 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
12/23/2024,"TxId: 76924527055. Your payment of 15,000 RWF to Samuel Carter 72475 has been completed at 2024-12-23 00:42:39. Your new balance: 36,132 RWF. Fee was 0 RWF.",76924527055,"15,000",Payments to Code Holders
12/23/2024,"TxId: 86101897464. Your payment of 4,000 RWF to Robert Brown 70207 has been completed at 2024-12-23 00:52:56. Your new balance: 32,132 RWF. Fee was 0 RWF.",86101897464,"4,000",Payments to Code Holders
12/23/2024,"TxId: 26959913460. Your payment of 4,000 RWF to Jane Smith 18434 has been completed at 2024-12-23 01:57:08. Your new balance: 28,132 RWF. Fee was 0 RWF.",26959913460,"4,000",Payments to Code Holders
12/23/2024,"*165*S*14500 RWF transferred to Samuel Carter (250788999999) from 36521838 at 2024-12-23 02:43:22 . Fee was: 250 RWF. New balance: 13382 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,14500,Transfers to Mobile Numbers
12/23/2024,"*165*S*5000 RWF transferred to Robert Brown (250788999999) from 36521838 at 2024-12-23 02:43:51 . Fee was: 100 RWF. New balance: 8282 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
12/23/2024,*113*R*A bank deposit of 40000 RWF has been added to your mobile money account at 2024-12-23 03:16:04. Your NEW BALANCE :48282 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,40000,Incoming Money
12/23/2024,"*165*S*40000 RWF transferred to Robert Brown (250790777777) from 36521838 at 2024-12-23 03:16:48 . Fee was: 250 RWF. New balance: 8032 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,40000,Transfers to Mobile Numbers
12/23/2024,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2024-12-23 18:09:17. Your NEW BALANCE :58032 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
12/23/2024,"TxId: 47314034059. Your payment of 40,000 RWF to Samuel Carter 43362 has been completed at 2024-12-23 18:09:47. Your new balance: 18,032 RWF. Fee was 0 RWF.",47314034059,"40,000",Payments to Code Holders
12/23/2024,"TxId: 18331674229. Your payment of 2,500 RWF to Alex Doe 98062 has been completed at 2024-12-23 19:56:41. Your new balance: 15,532 RWF. Fee was 0 RWF.",18331674229,"2,500",Payments to Code Holders
12/23/2024,You have received 27000 RWF from Alex Doe (*********090) on your mobile money account at 2024-12-23 21:48:36. Message from sender: . Your new balance:42532 RWF. Financial Transaction Id: 97521447595.,,27000,Incoming Money
12/23/2024,*113*R*A bank deposit of 30000 RWF has been added to your mobile money account at 2024-12-23 21:49:24. Your NEW BALANCE :72532 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,30000,Incoming Money
12/23/2024,"*165*S*54000 RWF transferred to Alex Doe (250790777777) from 36521838 at 2024-12-23 21:50:04 . Fee was: 250 RWF. New balance: 18282 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,54000,Transfers to Mobile Numbers
12/24/2024,You have received 135852 RWF from Samuel Carter (*********683) on your mobile money account at 2024-12-24 22:58:37. Message from sender: . Your new balance:154134 RWF. Financial Transaction Id: 38286062599.,,135852,Incoming Money
12/24/2024,"TxId: 24101990460. Your payment of 30,000 RWF to Linda Green 73777 has been completed at 2024-12-24 22:59:42. Your new balance: 124,134 RWF. Fee was 0 RWF.",24101990460,"30,000",Payments to Code Holders
12/25/2024,"*165*S*1200 RWF transferred to Alex Doe (250790777777) from 36521838 at 2024-12-25 16:13:36 . Fee was: 100 RWF. New balance: 122834 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1200,Transfers to Mobile Numbers
12/26/2024,You have received 10000 RWF from Robert Brown (*********711) on your mobile money account at 2024-12-26 00:01:03. Message from sender: . Your new balance:132834 RWF. Financial Transaction Id: 19512741503.,,10000,Incoming Money
12/26/2024,"TxId: 36173508232. Your payment of 27,500 RWF to Robert Brown 65225 has been completed at 2024-12-26 00:02:08. Your new balance: 105,334 RWF. Fee was 0 RWF.",36173508232,"27,500",Payments to Code Holders
12/26/2024,"TxId: 83297515675. Your payment of 20,900 RWF to Robert Brown 27754 has been completed at 2024-12-26 19:21:06. Your new balance: 84,434 RWF. Fee was 0 RWF.",83297515675,"20,900",Payments to Code Holders
12/26/2024,"*165*S*7000 RWF transferred to Samuel Carter (250788999999) from 36521838 at 2024-12-26 19:21:54 . Fee was: 100 RWF. New balance: 77334 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,7000,Transfers to Mobile Numbers
12/27/2024,"TxId: 91646737384. Your payment of 19,200 RWF to Alex Doe 41445 has been completed at 2024-12-27 02:01:48. Your new balance: 58,134 RWF. Fee was 0 RWF.",91646737384,"19,200",Payments to Code Holders
12/27/2024,*162*TxId:17708814651*S*Your payment of 10000 RWF to MTN Cash Power with token 55566-87602-29972-88164 has been completed at 2024-12-27 11:59:34. Fee was 0 RWF. Your new balance: 48134 RWF . Message: - Electricity units: 37.2kwH.. *EN#,,10000,Payments to Code Holders
12/27/2024,"TxId: 32322247458. Your payment of 4,500 RWF to Robert Brown 65260 has been completed at 2024-12-27 16:51:18. Your new balance: 43,634 RWF. Fee was 0 RWF.",32322247458,"4,500",Payments to Code Holders
12/27/2024,"*165*S*5000 RWF transferred to Robert Brown (250789888888) from 36521838 at 2024-12-27 17:24:11 . Fee was: 100 RWF. New balance: 38534 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
12/27/2024,"*165*S*10000 RWF transferred to Samuel Carter (250790777777) from 36521838 at 2024-12-27 18:04:44 . Fee was: 100 RWF. New balance: 28434 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
12/27/2024,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2024-12-27 19:24:26. Your NEW BALANCE :78434 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
12/27/2024,"*165*S*31000 RWF transferred to Linda Green (250790777777) from 36521838 at 2024-12-27 19:25:05 . Fee was: 250 RWF. New balance: 47184 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,31000,Transfers to Mobile Numbers
12/27/2024,"TxId: 25739550229. Your payment of 6,000 RWF to Alex Doe 10834 has been completed at 2024-12-27 19:39:10. Your new balance: 41,184 RWF. Fee was 0 RWF.",25739550229,"6,000",Payments to Code Holders
12/27/2024,"*165*S*10000 RWF transferred to Linda Green (250788999999) from 36521838 at 2024-12-27 21:42:33 . Fee was: 100 RWF. New balance: 31084 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
12/27/2024,"TxId: 99751172452. Your payment of 12,000 RWF to Linda Green 77386 has been completed at 2024-12-27 21:44:34. Your new balance: 19,084 RWF. Fee was 0 RWF.",99751172452,"12,000",Payments to Code Holders
12/27/2024,"TxId: 50448841591. Your payment of 2,200 RWF to Samuel Carter 35285 has been completed at 2024-12-27 21:49:25. Your new balance: 16,884 RWF. Fee was 0 RWF.",50448841591,"2,200",Payments to Code Holders
12/27/2024,"*165*S*1000 RWF transferred to Linda Green (250791666666) from 36521838 at 2024-12-27 21:52:48 . Fee was: 20 RWF. New balance: 15864 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
12/28/2024,"*164*S*Y'ello,A transaction of 10000 RWF by Data Bundle MTN on your MOMO account was successfully completed at 2024-12-28 08:02:55. Message from debit receiver: . Your new balance:5864 RWF. Fee was 0 RWF. Financial Transaction Id: 17725876735. External Transaction Id: 17353657322483063.*EN#",,10000,Transfers to Mobile Numbers
12/28/2024,*113*R*A bank deposit of 30000 RWF has been added to your mobile money account at 2024-12-28 21:22:51. Your NEW BALANCE :35864 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,30000,Incoming Money
12/28/2024,"TxId: 46963818865. Your payment of 17,000 RWF to Jane Smith 35486 has been completed at 2024-12-28 21:23:32. Your new balance: 18,864 RWF. Fee was 0 RWF.",46963818865,"17,000",Payments to Code Holders
12/28/2024,"TxId: 78301179486. Your payment of 2,000 RWF to Linda Green 36261 has been completed at 2024-12-28 22:44:16. Your new balance: 16,864 RWF. Fee was 0 RWF.",78301179486,"2,000",Payments to Code Holders
12/29/2024,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2024-12-29 14:01:49. Your NEW BALANCE :66864 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
12/29/2024,"TxId: 34561368106. Your payment of 33,000 RWF to Robert Brown 94662 has been completed at 2024-12-29 14:02:51. Your new balance: 33,864 RWF. Fee was 0 RWF.",34561368106,"33,000",Payments to Code Holders
12/29/2024,"*165*S*5000 RWF transferred to Linda Green (250791666666) from 36521838 at 2024-12-29 15:53:54 . Fee was: 100 RWF. New balance: 28764 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
12/29/2024,"TxId: 87189301259. Your payment of 1,950 RWF to Robert Brown 17324 has been completed at 2024-12-29 16:12:19. Your new balance: 26,814 RWF. Fee was 0 RWF.",87189301259,"1,950",Payments to Code Holders
12/29/2024,"TxId: 32473306579. Your payment of 2,500 RWF to Jane Smith 25428 has been completed at 2024-12-29 18:43:58. Your new balance: 24,314 RWF. Fee was 0 RWF.",32473306579,"2,500",Payments to Code Holders
12/30/2024,"*165*S*15700 RWF transferred to Jane Smith (250788999999) from 36521838 at 2024-12-30 00:51:08 . Fee was: 250 RWF. New balance: 8364 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,15700,Transfers to Mobile Numbers
12/30/2024,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2024-12-30 00:52:09. Your NEW BALANCE :58364 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
12/30/2024,"*165*S*40000 RWF transferred to Linda Green (250789888888) from 36521838 at 2024-12-30 00:53:11 . Fee was: 250 RWF. New balance: 18114 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,40000,Transfers to Mobile Numbers
12/30/2024,"*165*S*1000 RWF transferred to Alex Doe (250788999999) from 36521838 at 2024-12-30 12:10:18 . Fee was: 20 RWF. New balance: 17094 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
12/30/2024,You have received 343285 RWF from Linda Green (*********683) on your mobile money account at 2024-12-30 13:21:50. Message from sender: . Your new balance:360379 RWF. Financial Transaction Id: 60612987867.,,343285,Incoming Money
12/30/2024,"*165*S*150000 RWF transferred to Jane Smith (250788999999) from 36521838 at 2024-12-30 13:22:42 . Fee was: 250 RWF. New balance: 210129 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,150000,Transfers to Mobile Numbers
12/30/2024,"*165*S*150000 RWF transferred to Linda Green (250790777777) from 36521838 at 2024-12-30 13:23:04 . Fee was: 250 RWF. New balance: 59879 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,150000,Transfers to Mobile Numbers
12/30/2024,"*165*S*8000 RWF transferred to Linda Green (250788999999) from 36521838 at 2024-12-30 14:10:06 . Fee was: 100 RWF. New balance: 51779 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,8000,Transfers to Mobile Numbers
12/30/2024,"TxId: 11332825043. Your payment of 8,000 RWF to Linda Green 11500 has been completed at 2024-12-30 16:39:33. Your new balance: 43,779 RWF. Fee was 0 RWF.",11332825043,"8,000",Payments to Code Holders
12/30/2024,"*165*S*3200 RWF transferred to Robert Brown (250790777777) from 36521838 at 2024-12-30 16:42:46 . Fee was: 100 RWF. New balance: 40479 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,3200,Transfers to Mobile Numbers
12/30/2024,"TxId: 58861772799. Your payment of 2,000 RWF to Linda Green 99703 has been completed at 2024-12-30 19:16:10. Your new balance: 38,479 RWF. Fee was 0 RWF.",58861772799,"2,000",Payments to Code Holders
12/30/2024,"TxId: 79491078117. Your payment of 9,500 RWF to Alex Doe 14352 has been completed at 2024-12-30 22:08:08. Your new balance: 28,979 RWF. Fee was 0 RWF.",79491078117,"9,500",Payments to Code Holders
12/31/2024,You have received 135983 RWF from Jane Smith (*********683) on your mobile money account at 2024-12-31 13:42:07. Message from sender: . Your new balance:164962 RWF. Financial Transaction Id: 42280278088.,,135983,Incoming Money
12/31/2024,"*165*S*60000 RWF transferred to Samuel Carter (250790777777) from 36521838 at 2024-12-31 13:42:32 . Fee was: 250 RWF. New balance: 104712 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,60000,Transfers to Mobile Numbers
12/31/2024,"TxId: 26480204749. Your payment of 8,100 RWF to Robert Brown 76867 has been completed at 2024-12-31 17:17:05. Your new balance: 96,612 RWF. Fee was 0 RWF.",26480204749,"8,100",Payments to Code Holders
12/31/2024,You have received 500 RWF from Robert Brown (*********711) on your mobile money account at 2024-12-31 20:08:55. Message from sender: . Your new balance:97112 RWF. Financial Transaction Id: 11336164483.,,500,Incoming Money
12/31/2024,"*165*S*11500 RWF transferred to Robert Brown (250789888888) from 36521838 at 2024-12-31 20:11:19 . Fee was: 250 RWF. New balance: 85362 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,11500,Transfers to Mobile Numbers
12/31/2024,"*165*S*5000 RWF transferred to Linda Green (250791666666) from 36521838 at 2024-12-31 20:13:31 . Fee was: 100 RWF. New balance: 80262 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
12/31/2024,"TxId: 11689124968. Your payment of 14,000 RWF to Alex Doe 20492 has been completed at 2024-12-31 23:56:53. Your new balance: 66,262 RWF. Fee was 0 RWF.",11689124968,"14,000",Payments to Code Holders
