Date,Body,TransactionID,Amount,Category
08/07/2024,"TxId: 66942812945. Your payment of 2,000 RWF to Linda Green 20387 has been completed at 2024-08-07 16:41:12. Your new balance: 45,990 RWF. Fee was 0 RWF.",66942812945.0,"2,000",Payments to Code Holders
08/07/2024,"TxId: 44686423914. Your payment of 40,000 RWF to Samuel Carter 88003 has been completed at 2024-08-07 16:50:31. Your new balance: 5,990 RWF. Fee was 0 RWF.",44686423914.0,"40,000",Payments to Code Holders
08/07/2024,"TxId: 90009446652. Your payment of 4,000 RWF to Robert Brown 10818 has been completed at 2024-08-07 18:02:56. Your new balance: 48,290 RWF. Fee was 0 RWF.",90009446652.0,"4,000",Payments to Code Holders
08/07/2024,"TxId: 39711811703. Your payment of 22,400 RWF to Robert Brown 48951 has been completed at 2024-08-07 18:21:22. Your new balance: 25,890 RWF. Fee was 0 RWF.",39711811703.0,"22,400",Payments to Code Holders
08/07/2024,"TxId: 43449848103. Your payment of 1,500 RWF to Robert Brown 36649 has been completed at 2024-08-07 20:25:13. Your new balance: 23,370 RWF. Fee was 0 RWF.",43449848103.0,"1,500",Payments to Code Holders
08/07/2024,"TxId: 36806257641. Your payment of 1,200 RWF to Jane Smith 65429 has been completed at 2024-08-07 20:59:02. Your new balance: 22,170 RWF. Fee was 0 RWF.",36806257641.0,"1,200",Payments to Code Holders
08/08/2024,"TxId: 85705805836. Your payment of 11,600 RWF to Samuel Carter 57462 has been completed at 2024-08-08 14:37:29. Your new balance: 10,570 RWF. Fee was 0 RWF.",85705805836.0,"11,600",Payments to Code Holders
08/08/2024,"TxId: 98718398488. Your payment of 1,200 RWF to Linda Green 62587 has been completed at 2024-08-08 15:38:05. Your new balance: 9,370 RWF. Fee was 0 RWF.",98718398488.0,"1,200",Payments to Code Holders
08/25/2024,"TxId: 65794486507. Your payment of 700 RWF to Robert Brown 95184 has been completed at 2024-08-25 03:16:33. Your new balance: 8,100 RWF. Fee was 0 RWF.",65794486507.0,700,Payments to Code Holders
08/25/2024,"TxId: 54527566978. Your payment of 2,500 RWF to Robert Brown 21510 has been completed at 2024-08-25 05:37:48. Your new balance: 5,600 RWF. Fee was 0 RWF.",54527566978.0,"2,500",Payments to Code Holders
08/25/2024,"TxId: 44085722067. Your payment of 500 RWF to Alex Doe 30039 has been completed at 2024-08-25 19:15:03. Your new balance: 42,850 RWF. Fee was 0 RWF.",44085722067.0,500,Payments to Code Holders
08/25/2024,"TxId: 34840236831. Your payment of 3,500 RWF to Linda Green 44139 has been completed at 2024-08-25 19:19:56. Your new balance: 39,350 RWF. Fee was 0 RWF.",34840236831.0,"3,500",Payments to Code Holders
08/25/2024,"TxId: 33807026334. Your payment of 700 RWF to Jane Smith 27398 has been completed at 2024-08-25 19:24:15. Your new balance: 38,650 RWF. Fee was 0 RWF.",33807026334.0,700,Payments to Code Holders
08/25/2024,"TxId: 17685290715. Your payment of 200 RWF to Jane Smith 94124 has been completed at 2024-08-25 19:35:06. Your new balance: 38,450 RWF. Fee was 0 RWF.",17685290715.0,200,Payments to Code Holders
08/26/2024,"TxId: 30421279676. Your payment of 2,800 RWF to Robert Brown 21529 has been completed at 2024-08-26 14:20:25. Your new balance: 23,630 RWF. Fee was 0 RWF.",30421279676.0,"2,800",Payments to Code Holders
08/26/2024,"TxId: 67810322933. Your payment of 40,000 RWF to Samuel Carter 36220 has been completed at 2024-08-26 18:44:28. Your new balance: 33,630 RWF. Fee was 0 RWF.",67810322933.0,"40,000",Payments to Code Holders
08/26/2024,"TxId: 16477334750. Your payment of 1,000 RWF to Alex Doe 67381 has been completed at 2024-08-26 19:28:38. Your new balance: 32,630 RWF. Fee was 0 RWF.",16477334750.0,"1,000",Payments to Code Holders
08/26/2024,"TxId: 63168026131. Your payment of 2,000 RWF to Samuel Carter 81187 has been completed at 2024-08-26 19:54:59. Your new balance: 30,630 RWF. Fee was 0 RWF.",63168026131.0,"2,000",Payments to Code Holders
08/26/2024,"TxId: 37958581135. Your payment of 800 RWF to Alex Doe 51129 has been completed at 2024-08-26 20:17:35. Your new balance: 29,830 RWF. Fee was 0 RWF.",37958581135.0,800,Payments to Code Holders
08/27/2024,"TxId: 32776707801. Your payment of 1,500 RWF to Jane Smith 98770 has been completed at 2024-08-27 12:07:17. Your new balance: 28,330 RWF. Fee was 0 RWF.",32776707801.0,"1,500",Payments to Code Holders
08/27/2024,"TxId: 16642246344. Your payment of 3,500 RWF to Samuel Carter 56630 has been completed at 2024-08-27 12:45:12. Your new balance: 24,830 RWF. Fee was 0 RWF.",16642246344.0,"3,500",Payments to Code Holders
08/27/2024,"TxId: 51287161721. Your payment of 1,500 RWF to Alex Doe 72777 has been completed at 2024-08-27 20:31:18. Your new balance: 14,810 RWF. Fee was 0 RWF.",51287161721.0,"1,500",Payments to Code Holders
08/27/2024,"TxId: 42143703095. Your payment of 600 RWF to Robert Brown 99509 has been completed at 2024-08-27 20:44:39. Your new balance: 14,210 RWF. Fee was 0 RWF.",42143703095.0,600,Payments to Code Holders
08/27/2024,"TxId: 19778042081. Your payment of 1,000 RWF to Jane Smith 47042 has been completed at 2024-08-27 20:57:59. Your new balance: 13,210 RWF. Fee was 0 RWF.",19778042081.0,"1,000",Payments to Code Holders
08/28/2024,"TxId: 65847057882. Your payment of 1,500 RWF to Linda Green 25980 has been completed at 2024-08-28 12:12:22. Your new balance: 21,460 RWF. Fee was 0 RWF.",65847057882.0,"1,500",Payments to Code Holders
08/28/2024,"TxId: 50837825539. Your payment of 3,300 RWF to Linda Green 55509 has been completed at 2024-08-28 12:56:56. Your new balance: 18,160 RWF. Fee was 0 RWF.",50837825539.0,"3,300",Payments to Code Holders
08/28/2024,"TxId: 72819907564. Your payment of 1,000 RWF to Jane Smith 11731 has been completed at 2024-08-28 19:47:54. Your new balance: 15,560 RWF. Fee was 0 RWF.",72819907564.0,"1,000",Payments to Code Holders
08/28/2024,"TxId: 53433821307. Your payment of 2,300 RWF to Alex Doe 79544 has been completed at 2024-08-28 20:04:06. Your new balance: 13,260 RWF. Fee was 0 RWF.",53433821307.0,"2,300",Payments to Code Holders
08/28/2024,"TxId: 58247627931. Your payment of 2,000 RWF to Linda Green 75600 has been completed at 2024-08-28 20:44:05. Your new balance: 11,260 RWF. Fee was 0 RWF.",58247627931.0,"2,000",Payments to Code Holders
08/30/2024,"TxId: 19153266137. Your payment of 1,500 RWF to Linda Green 74929 has been completed at 2024-08-30 12:13:02. Your new balance: 99,460 RWF. Fee was 0 RWF.",19153266137.0,"1,500",Payments to Code Holders
08/30/2024,"TxId: 39270807010. Your payment of 5,800 RWF to Jane Smith 65531 has been completed at 2024-08-30 14:28:34. Your new balance: 92,060 RWF. Fee was 0 RWF.",39270807010.0,"5,800",Payments to Code Holders
08/30/2024,"TxId: 99076325019. Your payment of 1,300 RWF to Linda Green 16289 has been completed at 2024-08-30 15:16:18. Your new balance: 90,760 RWF. Fee was 0 RWF.",99076325019.0,"1,300",Payments to Code Holders
08/30/2024,"TxId: 34261953989. Your payment of 1,500 RWF to Jane Smith 51632 has been completed at 2024-08-30 19:30:19. Your new balance: 85,920 RWF. Fee was 0 RWF.",34261953989.0,"1,500",Payments to Code Holders
08/30/2024,"TxId: 96185760887. Your payment of 10,000 RWF to Samuel Carter 64575 has been completed at 2024-08-30 21:24:51. Your new balance: 75,920 RWF. Fee was 0 RWF.",96185760887.0,"10,000",Payments to Code Holders
08/31/2024,"TxId: 97313704025. Your payment of 12,100 RWF to Alex Doe 86311 has been completed at 2024-08-31 17:20:27. Your new balance: 16,570 RWF. Fee was 0 RWF.",97313704025.0,"12,100",Payments to Code Holders
08/31/2024,"TxId: 77555076585. Your payment of 1,200 RWF to Samuel Carter 16371 has been completed at 2024-08-31 18:44:51. Your new balance: 15,370 RWF. Fee was 0 RWF.",77555076585.0,"1,200",Payments to Code Holders
08/31/2024,"TxId: 84510391939. Your payment of 2,000 RWF to Linda Green 30923 has been completed at 2024-08-31 18:47:20. Your new balance: 13,370 RWF. Fee was 0 RWF.",84510391939.0,"2,000",Payments to Code Holders
09/01/2024,"TxId: 22766907160. Your payment of 1,500 RWF to Robert Brown 25919 has been completed at 2024-09-01 17:26:52. Your new balance: 11,870 RWF. Fee was 0 RWF.",22766907160.0,"1,500",Payments to Code Holders
09/01/2024,"TxId: 28158968182. Your payment of 1,500 RWF to Robert Brown 21358 has been completed at 2024-09-01 20:46:16. Your new balance: 11,870 RWF. Fee was 0 RWF.",28158968182.0,"1,500",Payments to Code Holders
09/01/2024,"TxId: 46906409049. Your payment of 7,000 RWF to Alex Doe 71929 has been completed at 2024-09-01 23:34:42. Your new balance: 4,870 RWF. Fee was 0 RWF.",46906409049.0,"7,000",Payments to Code Holders
09/02/2024,"TxId: 54566717014. Your payment of 1,000 RWF to Alex Doe 17485 has been completed at 2024-09-02 00:26:59. Your new balance: 3,870 RWF. Fee was 0 RWF.",54566717014.0,"1,000",Payments to Code Holders
09/02/2024,"TxId: 18226776468. Your payment of 21,000 RWF to Linda Green 97614 has been completed at 2024-09-02 13:54:14. Your new balance: 29,870 RWF. Fee was 0 RWF.",18226776468.0,"21,000",Payments to Code Holders
09/02/2024,"TxId: 54349163900. Your payment of 1,500 RWF to Alex Doe 86356 has been completed at 2024-09-02 14:18:09. Your new balance: 28,370 RWF. Fee was 0 RWF.",54349163900.0,"1,500",Payments to Code Holders
09/02/2024,"TxId: 78378077317. Your payment of 1,500 RWF to Jane Smith 86197 has been completed at 2024-09-02 17:40:32. Your new balance: 26,870 RWF. Fee was 0 RWF.",78378077317.0,"1,500",Payments to Code Holders
09/02/2024,"TxId: 71235033735. Your payment of 2,000 RWF to Linda Green 46799 has been completed at 2024-09-02 22:36:13. Your new balance: 21,690 RWF. Fee was 0 RWF.",71235033735.0,"2,000",Payments to Code Holders
09/03/2024,"TxId: 71779593744. Your payment of 3,500 RWF to Linda Green 72373 has been completed at 2024-09-03 13:13:07. Your new balance: 18,190 RWF. Fee was 0 RWF.",71779593744.0,"3,500",Payments to Code Holders
09/03/2024,"TxId: 17120559943. Your payment of 5,000 RWF to Linda Green 99420 has been completed at 2024-09-03 17:49:33. Your new balance: 13,190 RWF. Fee was 0 RWF.",17120559943.0,"5,000",Payments to Code Holders
09/03/2024,"TxId: 60424907269. Your payment of 1,500 RWF to Linda Green 27195 has been completed at 2024-09-03 18:53:19. Your new balance: 1,590 RWF. Fee was 0 RWF.",60424907269.0,"1,500",Payments to Code Holders
09/03/2024,"TxId: 49794854165. Your payment of 4,500 RWF to Linda Green 74481 has been completed at 2024-09-03 21:03:08. Your new balance: 47,090 RWF. Fee was 0 RWF.",49794854165.0,"4,500",Payments to Code Holders
09/04/2024,"TxId: 83422016891. Your payment of 1,500 RWF to Jane Smith 25500 has been completed at 2024-09-04 09:47:40. Your new balance: 45,590 RWF. Fee was 0 RWF.",83422016891.0,"1,500",Payments to Code Holders
09/04/2024,"TxId: 63961191384. Your payment of 5,000 RWF to Jane Smith 25674 has been completed at 2024-09-04 13:36:38. Your new balance: 40,590 RWF. Fee was 0 RWF.",63961191384.0,"5,000",Payments to Code Holders
09/04/2024,"TxId: 15812096064. Your payment of 4,500 RWF to Jane Smith 10890 has been completed at 2024-09-04 17:43:39. Your new balance: 36,090 RWF. Fee was 0 RWF.",15812096064.0,"4,500",Payments to Code Holders
09/04/2024,"TxId: 67353135596. Your payment of 2,500 RWF to Linda Green 60962 has been completed at 2024-09-04 20:34:33. Your new balance: 33,590 RWF. Fee was 0 RWF.",67353135596.0,"2,500",Payments to Code Holders
09/04/2024,"TxId: 57527013791. Your payment of 2,500 RWF to Samuel Carter 76240 has been completed at 2024-09-04 21:01:35. Your new balance: 31,090 RWF. Fee was 0 RWF.",57527013791.0,"2,500",Payments to Code Holders
09/04/2024,"TxId: 61863630305. Your payment of 5,000 RWF to Alex Doe 62262 has been completed at 2024-09-04 23:02:36. Your new balance: 26,090 RWF. Fee was 0 RWF.",61863630305.0,"5,000",Payments to Code Holders
09/05/2024,"TxId: 80939174580. Your payment of 6,000 RWF to Alex Doe 67793 has been completed at 2024-09-05 13:32:48. Your new balance: 18,490 RWF. Fee was 0 RWF.",80939174580.0,"6,000",Payments to Code Holders
09/05/2024,"TxId: 29253592859. Your payment of 1,500 RWF to Linda Green 11347 has been completed at 2024-09-05 16:18:21. Your new balance: 16,990 RWF. Fee was 0 RWF.",29253592859.0,"1,500",Payments to Code Holders
09/05/2024,"TxId: 95155933276. Your payment of 1,500 RWF to Samuel Carter 47641 has been completed at 2024-09-05 20:00:19. Your new balance: 15,490 RWF. Fee was 0 RWF.",95155933276.0,"1,500",Payments to Code Holders
09/05/2024,"TxId: 52713686775. Your payment of 2,000 RWF to Samuel Carter 70583 has been completed at 2024-09-05 20:15:34. Your new balance: 10,490 RWF. Fee was 0 RWF.",52713686775.0,"2,000",Payments to Code Holders
09/06/2024,"TxId: 18813391203. Your payment of 3,000 RWF to Robert Brown 35273 has been completed at 2024-09-06 15:49:18. Your new balance: 5,890 RWF. Fee was 0 RWF.",18813391203.0,"3,000",Payments to Code Holders
09/06/2024,"TxId: 14741959916. Your payment of 4,800 RWF to Robert Brown 32723 has been completed at 2024-09-06 18:54:44. Your new balance: 16,090 RWF. Fee was 0 RWF.",14741959916.0,"4,800",Payments to Code Holders
09/08/2024,"TxId: 37507241088. Your payment of 24,000 RWF to Linda Green 14558 has been completed at 2024-09-08 00:35:20. Your new balance: 126,360 RWF. Fee was 0 RWF.",37507241088.0,"24,000",Payments to Code Holders
09/08/2024,"TxId: 88126214143. Your payment of 1,500 RWF to Alex Doe 80465 has been completed at 2024-09-08 01:06:16. Your new balance: 124,860 RWF. Fee was 0 RWF.",88126214143.0,"1,500",Payments to Code Holders
09/08/2024,"TxId: 95649567862. Your payment of 4,500 RWF to Samuel Carter 78619 has been completed at 2024-09-08 01:19:32. Your new balance: 98,760 RWF. Fee was 0 RWF.",95649567862.0,"4,500",Payments to Code Holders
09/08/2024,"TxId: 10083689781. Your payment of 17,000 RWF to Jane Smith 85339 has been completed at 2024-09-08 02:40:02. Your new balance: 79,720 RWF. Fee was 0 RWF.",10083689781.0,"17,000",Payments to Code Holders
09/08/2024,"TxId: 68925556497. Your payment of 14,500 RWF to Robert Brown 39629 has been completed at 2024-09-08 13:34:50. Your new balance: 63,180 RWF. Fee was 0 RWF.",68925556497.0,"14,500",Payments to Code Holders
09/08/2024,"TxId: 90275359445. Your payment of 1,500 RWF to Robert Brown 12774 has been completed at 2024-09-08 14:52:24. Your new balance: 61,680 RWF. Fee was 0 RWF.",90275359445.0,"1,500",Payments to Code Holders
09/08/2024,"TxId: 87571566840. Your payment of 700 RWF to Jane Smith 60790 has been completed at 2024-09-08 17:25:26. Your new balance: 51,840 RWF. Fee was 0 RWF.",87571566840.0,700,Payments to Code Holders
09/09/2024,"TxId: 13774628019. Your payment of 3,500 RWF to Linda Green 30786 has been completed at 2024-09-09 13:12:42. Your new balance: 19,470 RWF. Fee was 0 RWF.",13774628019.0,"3,500",Payments to Code Holders
09/09/2024,"TxId: 65478956735. Your payment of 900 RWF to Robert Brown 77191 has been completed at 2024-09-09 13:36:13. Your new balance: 16,970 RWF. Fee was 0 RWF.",65478956735.0,900,Payments to Code Holders
09/09/2024,"TxId: 96684440213. Your payment of 6,500 RWF to Alex Doe 30414 has been completed at 2024-09-09 21:25:47. Your new balance: 10,470 RWF. Fee was 0 RWF.",96684440213.0,"6,500",Payments to Code Holders
09/09/2024,"TxId: 10893465854. Your payment of 5,000 RWF to Linda Green 84616 has been completed at 2024-09-09 23:25:28. Your new balance: 3,870 RWF. Fee was 0 RWF.",10893465854.0,"5,000",Payments to Code Holders
09/10/2024,"TxId: 18269992033. Your payment of 4,000 RWF to Jane Smith 88876 has been completed at 2024-09-10 00:14:44. Your new balance: 49,870 RWF. Fee was 0 RWF.",18269992033.0,"4,000",Payments to Code Holders
09/10/2024,"TxId: 79540204158. Your payment of 1,500 RWF to Linda Green 77048 has been completed at 2024-09-10 10:34:14. Your new balance: 11,380 RWF. Fee was 0 RWF.",79540204158.0,"1,500",Payments to Code Holders
09/10/2024,"TxId: 21123163485. Your payment of 10,000 RWF to Linda Green 41295 has been completed at 2024-09-10 18:17:25. Your new balance: 48,280 RWF. Fee was 0 RWF.",21123163485.0,"10,000",Payments to Code Holders
09/10/2024,"TxId: 67195404064. Your payment of 1,500 RWF to Linda Green 65405 has been completed at 2024-09-10 20:35:20. Your new balance: 21,430 RWF. Fee was 0 RWF.",67195404064.0,"1,500",Payments to Code Holders
09/11/2024,"TxId: 52003402612. Your payment of 1,500 RWF to Robert Brown 11621 has been completed at 2024-09-11 09:47:33. Your new balance: 19,930 RWF. Fee was 0 RWF.",52003402612.0,"1,500",Payments to Code Holders
09/11/2024,"TxId: 70460358419. Your payment of 2,500 RWF to Samuel Carter 79967 has been completed at 2024-09-11 14:08:32. Your new balance: 14,330 RWF. Fee was 0 RWF.",70460358419.0,"2,500",Payments to Code Holders
09/11/2024,"TxId: 14667936406. Your payment of 1,500 RWF to Linda Green 57182 has been completed at 2024-09-11 16:11:26. Your new balance: 9,830 RWF. Fee was 0 RWF.",14667936406.0,"1,500",Payments to Code Holders
09/11/2024,"TxId: 20823828008. Your payment of 1,000 RWF to Alex Doe 11421 has been completed at 2024-09-11 20:08:36. Your new balance: 8,830 RWF. Fee was 0 RWF.",20823828008.0,"1,000",Payments to Code Holders
09/12/2024,"TxId: 40728069150. Your payment of 700 RWF to Samuel Carter 87737 has been completed at 2024-09-12 15:59:45. Your new balance: 4,210 RWF. Fee was 0 RWF.",40728069150.0,700,Payments to Code Holders
09/12/2024,"TxId: 60033930579. Your payment of 1,000 RWF to Robert Brown 65442 has been completed at 2024-09-12 20:27:42. Your new balance: 33,260 RWF. Fee was 0 RWF.",60033930579.0,"1,000",Payments to Code Holders
09/12/2024,"TxId: 90380679208. Your payment of 2,000 RWF to Linda Green 51673 has been completed at 2024-09-12 20:35:11. Your new balance: 31,260 RWF. Fee was 0 RWF.",90380679208.0,"2,000",Payments to Code Holders
09/13/2024,"TxId: 12313178673. Your payment of 1,500 RWF to Samuel Carter 98382 has been completed at 2024-09-13 13:52:19. Your new balance: 28,260 RWF. Fee was 0 RWF.",12313178673.0,"1,500",Payments to Code Holders
09/13/2024,"TxId: 57207221830. Your payment of 1,500 RWF to Alex Doe 22803 has been completed at 2024-09-13 18:36:22. Your new balance: 20,560 RWF. Fee was 0 RWF.",57207221830.0,"1,500",Payments to Code Holders
09/13/2024,"TxId: 72944989836. Your payment of 1,500 RWF to Alex Doe 31890 has been completed at 2024-09-13 19:11:06. Your new balance: 13,960 RWF. Fee was 0 RWF.",72944989836.0,"1,500",Payments to Code Holders
09/13/2024,"TxId: 97178498053. Your payment of 5,300 RWF to Jane Smith 63271 has been completed at 2024-09-13 22:54:52. Your new balance: 5,040 RWF. Fee was 0 RWF.",97178498053.0,"5,300",Payments to Code Holders
09/14/2024,"TxId: 80693378371. Your payment of 2,000 RWF to Robert Brown 72729 has been completed at 2024-09-14 07:55:18. Your new balance: 800 RWF. Fee was 0 RWF.",80693378371.0,"2,000",Payments to Code Holders
09/14/2024,"TxId: 77217198389. Your payment of 1,200 RWF to Linda Green 28799 has been completed at 2024-09-14 11:58:38. Your new balance: 49,600 RWF. Fee was 0 RWF.",77217198389.0,"1,200",Payments to Code Holders
09/14/2024,"TxId: 91279986205. Your payment of 2,000 RWF to Jane Smith 75402 has been completed at 2024-09-14 16:16:43. Your new balance: 2,250 RWF. Fee was 0 RWF.",91279986205.0,"2,000",Payments to Code Holders
09/14/2024,"TxId: 28826953210. Your payment of 50,000 RWF to Samuel Carter 28438 has been completed at 2024-09-14 18:05:15. Your new balance: 52,250 RWF. Fee was 0 RWF.",28826953210.0,"50,000",Payments to Code Holders
09/14/2024,"TxId: 17948439353. Your payment of 3,000 RWF to Alex Doe 97683 has been completed at 2024-09-14 18:05:54. Your new balance: 49,250 RWF. Fee was 0 RWF.",17948439353.0,"3,000",Payments to Code Holders
09/14/2024,"TxId: 36356336397. Your payment of 13,500 RWF to Robert Brown 38807 has been completed at 2024-09-14 19:51:12. Your new balance: 35,750 RWF. Fee was 0 RWF.",36356336397.0,"13,500",Payments to Code Holders
09/14/2024,"TxId: 69586541013. Your payment of 500 RWF to Alex Doe 72148 has been completed at 2024-09-14 19:51:47. Your new balance: 35,250 RWF. Fee was 0 RWF.",69586541013.0,500,Payments to Code Holders
09/16/2024,"TxId: 94012583928. Your payment of 4,500 RWF to Linda Green 64137 has been completed at 2024-09-16 13:42:40. Your new balance: 0 RWF. Fee was 0 RWF.",94012583928.0,"4,500",Payments to Code Holders
09/17/2024,"TxId: 37418547572. Your payment of 3,500 RWF to Samuel Carter 71202 has been completed at 2024-09-17 13:41:36. Your new balance: 46,500 RWF. Fee was 0 RWF.",37418547572.0,"3,500",Payments to Code Holders
09/17/2024,"TxId: 31576458916. Your payment of 1,000 RWF to Alex Doe 32980 has been completed at 2024-09-17 20:28:01. Your new balance: 23,050 RWF. Fee was 0 RWF.",31576458916.0,"1,000",Payments to Code Holders
09/17/2024,"TxId: 36553832778. Your payment of 5,200 RWF to Jane Smith 25602 has been completed at 2024-09-17 20:52:40. Your new balance: 17,850 RWF. Fee was 0 RWF.",36553832778.0,"5,200",Payments to Code Holders
09/18/2024,"TxId: 67555624275. Your payment of 3,000 RWF to Jane Smith 31472 has been completed at 2024-09-18 14:33:31. Your new balance: 7,750 RWF. Fee was 0 RWF.",67555624275.0,"3,000",Payments to Code Holders
09/18/2024,"TxId: 89855734028. Your payment of 2,500 RWF to Linda Green 15747 has been completed at 2024-09-18 20:16:35. Your new balance: 5,250 RWF. Fee was 0 RWF.",89855734028.0,"2,500",Payments to Code Holders
09/18/2024,"TxId: 82996055356. Your payment of 2,100 RWF to Samuel Carter 27184 has been completed at 2024-09-18 21:03:03. Your new balance: 3,150 RWF. Fee was 0 RWF.",82996055356.0,"2,100",Payments to Code Holders
09/18/2024,"TxId: 97916279369. Your payment of 4,000 RWF to Samuel Carter 33416 has been completed at 2024-09-18 22:41:17. Your new balance: 19,150 RWF. Fee was 0 RWF.",97916279369.0,"4,000",Payments to Code Holders
09/19/2024,"TxId: 48524994396. Your payment of 3,500 RWF to Samuel Carter 96667 has been completed at 2024-09-19 13:52:14. Your new balance: 2,930 RWF. Fee was 0 RWF.",48524994396.0,"3,500",Payments to Code Holders
09/19/2024,"TxId: 78688834340. Your payment of 14,100 RWF to Jane Smith 20307 has been completed at 2024-09-19 15:26:32. Your new balance: 38,830 RWF. Fee was 0 RWF.",78688834340.0,"14,100",Payments to Code Holders
09/19/2024,"TxId: 60193532268. Your payment of 1,300 RWF to Jane Smith 94080 has been completed at 2024-09-19 20:48:28. Your new balance: 37,530 RWF. Fee was 0 RWF.",60193532268.0,"1,300",Payments to Code Holders
09/20/2024,"TxId: 60158780091. Your payment of 40,000 RWF to Robert Brown 90615 has been completed at 2024-09-20 09:04:24. Your new balance: 2,530 RWF. Fee was 0 RWF.",60158780091.0,"40,000",Payments to Code Holders
09/20/2024,"TxId: 35202815280. Your payment of 2,500 RWF to Jane Smith 35376 has been completed at 2024-09-20 13:56:57. Your new balance: 30 RWF. Fee was 0 RWF.",35202815280.0,"2,500",Payments to Code Holders
09/20/2024,"TxId: 32371477638. Your payment of 3,300 RWF to Jane Smith 67795 has been completed at 2024-09-20 20:45:24. Your new balance: 41,630 RWF. Fee was 0 RWF.",32371477638.0,"3,300",Payments to Code Holders
09/21/2024,"TxId: 15188663338. Your payment of 3,000 RWF to Samuel Carter 14192 has been completed at 2024-09-21 13:55:34. Your new balance: 38,630 RWF. Fee was 0 RWF.",15188663338.0,"3,000",Payments to Code Holders
09/21/2024,"TxId: 46064965737. Your payment of 700 RWF to Robert Brown 76517 has been completed at 2024-09-21 14:02:35. Your new balance: 37,930 RWF. Fee was 0 RWF.",46064965737.0,700,Payments to Code Holders
09/22/2024,"TxId: 13372675354. Your payment of 28,700 RWF to Jane Smith 65293 has been completed at 2024-09-22 13:39:35. Your new balance: 36,900 RWF. Fee was 0 RWF.",13372675354.0,"28,700",Payments to Code Holders
09/22/2024,"TxId: 17063216498. Your payment of 700 RWF to Robert Brown 81980 has been completed at 2024-09-22 13:52:44. Your new balance: 36,200 RWF. Fee was 0 RWF.",17063216498.0,700,Payments to Code Holders
09/22/2024,"TxId: 62962558714. Your payment of 5,000 RWF to Samuel Carter 42535 has been completed at 2024-09-22 19:27:38. Your new balance: 12,600 RWF. Fee was 0 RWF.",62962558714.0,"5,000",Payments to Code Holders
09/23/2024,"TxId: 37376382898. Your payment of 5,800 RWF to Robert Brown 40003 has been completed at 2024-09-23 13:32:42. Your new balance: 4,650 RWF. Fee was 0 RWF.",37376382898.0,"5,800",Payments to Code Holders
09/23/2024,"TxId: 68217644339. Your payment of 35,300 RWF to Linda Green 92413 has been completed at 2024-09-23 23:30:35. Your new balance: 15,000 RWF. Fee was 0 RWF.",68217644339.0,"35,300",Payments to Code Holders
09/24/2024,"TxId: 24296251142. Your payment of 800 RWF to Samuel Carter 61804 has been completed at 2024-09-24 13:13:00. Your new balance: 10,580 RWF. Fee was 0 RWF.",24296251142.0,800,Payments to Code Holders
09/24/2024,"TxId: 90644334751. Your payment of 2,500 RWF to Alex Doe 73621 has been completed at 2024-09-24 13:13:36. Your new balance: 8,080 RWF. Fee was 0 RWF.",90644334751.0,"2,500",Payments to Code Holders
09/24/2024,"TxId: 79921659205. Your payment of 4,000 RWF to Alex Doe 42875 has been completed at 2024-09-24 20:55:24. Your new balance: 17,180 RWF. Fee was 0 RWF.",79921659205.0,"4,000",Payments to Code Holders
09/25/2024,"TxId: 94510396651. Your payment of 900 RWF to Linda Green 65441 has been completed at 2024-09-25 02:00:43. Your new balance: 10,930 RWF. Fee was 0 RWF.",94510396651.0,900,Payments to Code Holders
09/25/2024,"TxId: 55341611618. Your payment of 4,700 RWF to Alex Doe 13898 has been completed at 2024-09-25 14:44:43. Your new balance: 6,230 RWF. Fee was 0 RWF.",55341611618.0,"4,700",Payments to Code Holders
09/25/2024,"TxId: 78265898230. Your payment of 1,000 RWF to Robert Brown 53148 has been completed at 2024-09-25 20:33:21. Your new balance: 130 RWF. Fee was 0 RWF.",78265898230.0,"1,000",Payments to Code Holders
09/26/2024,"TxId: 51862934722. Your payment of 2,500 RWF to Samuel Carter 33261 has been completed at 2024-09-26 17:18:56. Your new balance: 29,360 RWF. Fee was 0 RWF.",51862934722.0,"2,500",Payments to Code Holders
09/26/2024,"TxId: 91477230630. Your payment of 40,000 RWF to Samuel Carter 26001 has been completed at 2024-09-26 19:45:03. Your new balance: 9,360 RWF. Fee was 0 RWF.",91477230630.0,"40,000",Payments to Code Holders
09/26/2024,"TxId: 98785716472. Your payment of 2,500 RWF to Samuel Carter 27736 has been completed at 2024-09-26 20:53:55. Your new balance: 6,860 RWF. Fee was 0 RWF.",98785716472.0,"2,500",Payments to Code Holders
09/26/2024,"TxId: 60169531477. Your payment of 2,000 RWF to Robert Brown 74029 has been completed at 2024-09-26 21:14:39. Your new balance: 4,860 RWF. Fee was 0 RWF.",60169531477.0,"2,000",Payments to Code Holders
09/26/2024,"TxId: 18182747024. Your payment of 300 RWF to Samuel Carter 94344 has been completed at 2024-09-26 21:16:44. Your new balance: 4,560 RWF. Fee was 0 RWF.",18182747024.0,300,Payments to Code Holders
09/27/2024,"TxId: 33085803334. Your payment of 3,000 RWF to Robert Brown 77907 has been completed at 2024-09-27 13:47:04. Your new balance: 1,560 RWF. Fee was 0 RWF.",33085803334.0,"3,000",Payments to Code Holders
